HI,1374810,1.7457E-05,1.38201E-05,0.000167296,0.000222576,0.00014111,2.47307E-05,2.61854E-05,2.69128E-05,1.30927E-05,9.45585E-06,0.000120744,0.00014111,6.47362E-05,0.000149839,9.45585E-05,9.01943E-05,0.000177479,0.000301133,0.000117107,2.25486E-05,1.09106E-05,3.7096E-05,0.00011638,2.98223E-05,3.34592E-05,2.90949E-05,4.2915E-05,0.000114198,1.30927E-05,1.01832E-05,4.8734E-05,1.60022E-05,1.30927E-05,0.000173842,9.38311E-05,7.49194E-05,1.01832E-05,9.52859E-05,0.000263309,0.000306952,0.000104014,1.09106E-05,5.09161E-06,2.61854E-05,1.01832E-05,7.49194E-05,0.000117107,0.000165841,0.000153476,9.31038E-05,4.94614E-05,1.1638E-05,3.92782E-05,5.89172E-05,6.47362E-05,7.05552E-05,0.000293131,2.10938E-05,5.30982E-05,7.34647E-05,8.72848E-06,0.00014402,1.1638E-05,8.72848E-06,8.00111E-06,8.00111E-06,7.201E-05,2.40033E-05,0.000533892,2.40033E-05,1.1638E-05,0.000117107,2.83676E-05,1.01832E-05,2.40033E-05,7.71016E-05,9.45585E-06,2.10938E-05,0.00021312,2.69128E-05,9.7468E-05,0.000240033,0.000104742,0.000170933,0.000218212,1.89117E-05,0.000173842,1.1638E-05,8.00111E-06,1.60022E-05,2.98223E-05,7.63742E-05,0.000218212,0.000699006,0.000265491,0.00037096,1.60022E-05,1.01832E-05,9.45585E-06,3.27318E-05
IA,3062309,0.000169153,6.13916E-05,0.000155112,0.000351042,0.000184501,0.000145315,3.72268E-05,0.000114293,5.97588E-05,0.000136825,0.000236423,0.000176338,0.000418638,0.000446395,0.000389249,0.000286059,0.000523788,0.000744536,0.00032949,6.13916E-05,2.74303E-05,3.62472E-05,0.00021585,0.000134866,9.69856E-05,0.000109721,0.000155765,0.000484275,9.89449E-05,5.38809E-05,3.82065E-05,9.6006E-05,9.89449E-05,0.000225973,0.000143029,8.22908E-05,5.58402E-05,0.000443456,0.000485908,0.000635795,0.000286712,9.07812E-05,2.08993E-05,8.52298E-05,4.73499E-05,0.000237729,0.000315448,0.000390228,0.000272344,0.000328837,0.000100578,5.77995E-05,0.000127681,0.000187114,9.46998E-05,0.000139764,0.000489826,7.93519E-05,0.000181236,0.000144662,0.000100251,0.000682818,8.49033E-05,5.51871E-05,2.93896E-05,4.27782E-05,0.000209972,0.00012115,0.00215491,5.25747E-05,0.000100251,0.000360839,6.92288E-05,0.000127355,7.41271E-05,0.000228586,5.68199E-05,5.48606E-05,0.000427782,9.89449E-05,0.000149234,0.000476764,0.000284426,0.000483622,7.02085E-05,0.000157398,0.000530972,7.60864E-05,5.58402E-05,3.95127E-05,0.000193318,0.000119844,2.22055E-05,0.00089279,0.00038533,0.000538809,0.000136825,3.82065E-05,0.000120824,0.000131927
ID,1584985,7.12941E-05,7.57105E-06,0.000112935,0.000227131,0.000114828,8.20197E-05,1.89276E-05,3.65934E-05,2.58678E-05,0.000101578,0.000131232,9.27454E-05,0.000229024,0.000179812,0.000138172,9.21144E-05,0.000240381,0.000382338,0.000161516,2.52368E-05,1.26184E-05,1.51421E-05,0.000124291,6.94013E-05,4.03789E-05,5.42592E-05,5.6152E-05,0.000201264,6.18302E-05,1.82967E-05,3.59625E-05,3.2177E-05,4.29026E-05,7.57105E-05,5.17355E-05,3.91171E-05,3.53316E-05,0.00012997,0.000220191,0.000268772,8.13888E-05,2.33441E-05,1.19875E-05,1.26184E-05,6.94013E-06,9.46381E-05,0.000128708,0.000141957,0.000105364,6.87704E-05,8.07579E-05,1.76658E-05,8.83289E-05,0.000128708,3.1546E-05,6.94013E-05,0.000215144,3.53316E-05,8.01269E-05,6.87704E-05,5.48901E-05,0.000297164,7.63414E-05,4.98427E-05,4.10099E-05,4.16408E-05,0.000341959,5.86756E-05,0.001492128,0.000153314,6.49848E-05,0.000169087,8.13888E-05,8.07579E-05,5.29973E-05,8.13888E-05,8.20197E-06,1.5773E-05,0.000129339,4.92118E-05,8.70671E-05,0.000210097,0.000170349,0.000244797,6.94013E-06,4.35335E-05,0.000230917,3.02842E-05,9.46381E-06,1.89276E-05,6.3723E-05,5.5521E-05,1.38803E-05,0.00067824,0.000288962,0.000359625,3.91171E-05,7.38177E-05,7.12941E-05,5.6152E-05
IL,12869257,9.63537E-05,0.000153233,0.000223867,0.000400722,0.00021159,0.000355421,0.000106455,0.000224566,0.00016248,0.000142122,0.000233269,0.000200789,0.000256425,0.000582163,0.000597704,0.000474386,0.0004597,0.000780232,0.000317035,0.000135439,7.8637E-05,8.71845E-05,0.000221847,0.00012052,0.000114692,9.05258E-05,8.15121E-05,0.000376789,0.000129844,9.4411E-05,0.000128756,0.000156419,9.79855E-05,0.000228995,0.000132253,5.79676E-05,9.1536E-05,0.000443071,0.000742001,0.000896633,0.000381141,0.000193096,8.66406E-05,7.97249E-05,0.000122618,0.000247722,0.000409348,0.00043872,0.00065637,0.000583173,0.000216873,7.9181E-05,0.000146706,0.000189444,0.00014422,0.000193096,0.000534763,0.000145851,0.000195971,0.000128756,0.000187035,0.001036967,0.000177943,7.12551E-05,6.29407E-05,6.81469E-05,0.000180352,7.07889E-05,0.001561473,4.00956E-05,6.32515E-05,0.000284787,6.02987E-05,9.53435E-05,9.50327E-05,0.0003534,9.9695E-05,8.36101E-05,0.000628475,0.000197991,0.000231404,0.000718612,0.000376634,0.000555898,6.38732E-05,0.000269946,0.000821648,0.000113371,0.000100161,0.000132331,0.000454416,0.000164811,9.03704E-05,0.001212968,0.000388601,0.000686209,0.000261554,1.95816E-05,9.92287E-05,0.000258756
IN,6516922,0.000165416,0.000127821,0.000235541,0.00045098,0.00023953,0.000300755,8.30147E-05,0.00016296,0.000107413,0.000134266,0.000253494,0.000206693,0.000457118,0.000696955,0.000721506,0.000558546,0.000561308,0.000857,0.000348631,9.928E-05,4.20444E-05,0.000111402,0.000306586,0.000146081,0.000107413,0.000116773,9.0687E-05,0.000494098,0.000214825,0.000106952,0.000120149,0.000150838,0.000156209,0.000223111,0.000148229,6.38338E-05,8.76181E-05,0.000544582,0.000730867,0.000958735,0.000386225,0.000150838,6.88976E-05,0.000132271,9.05335E-05,0.000250425,0.000413692,0.000470774,0.000541974,0.000526015,0.00018567,6.81303E-05,0.0001536,0.000193803,0.000117387,0.000156362,0.000491336,0.000135954,0.000183062,0.000100508,0.000165262,0.000931575,0.000147309,6.42942E-05,5.03305E-05,6.75165E-05,0.000267151,6.69027E-05,0.001764483,8.40888E-05,7.13527E-05,0.000293237,0.000113704,9.83593E-05,6.84372E-05,0.000246282,5.93839E-05,6.24528E-05,0.000517422,0.000187051,0.000227101,0.000662276,0.000406941,0.000580949,8.30147E-05,0.000262854,0.00080759,8.91525E-05,8.82318E-05,8.24009E-05,0.000314566,0.00014869,5.93839E-05,0.001170491,0.00039221,0.000359219,7.38078E-05,7.10458E-05,0.000111556,0.000190427
KS,2871238,0.000206879,7.87117E-05,0.000181455,0.000318678,0.000148368,0.000183893,5.22423E-05,0.000113888,4.24904E-05,9.15981E-05,0.000186331,0.000190858,0.000366044,0.000327037,0.000369527,0.000302309,0.000422466,0.000729302,0.000300219,6.3039E-05,1.81107E-05,4.84112E-05,0.000188072,0.000149065,0.000121899,0.000116674,6.93081E-05,0.000329475,0.000139661,0.000120506,6.23424E-05,0.000117023,7.13978E-05,0.000124337,8.70705E-05,3.65696E-05,6.82632E-05,0.000457991,0.000450328,0.000626559,0.000230911,9.96086E-05,3.79627E-05,4.7018E-05,3.8311E-05,0.000197824,0.000334351,0.000392514,0.000263998,0.00026156,0.000120157,3.8311E-05,0.000145234,0.000198521,7.59254E-05,0.00010936,0.000456597,6.7915E-05,0.000145234,8.46325E-05,0.000102395,0.000752637,8.81153E-05,5.15457E-05,3.86593E-05,5.67699E-05,0.000315195,9.09016E-05,0.002155168,8.25428E-05,5.85113E-05,0.000319723,7.00046E-05,0.000165434,6.26907E-05,0.000180758,5.60734E-05,3.23902E-05,0.0003953,0.00010135,0.000148368,0.000589293,0.000308926,0.000513019,5.36354E-05,0.000119461,0.00055133,5.25906E-05,4.9456E-05,5.05009E-05,0.000154637,0.000107271,3.09971E-05,0.001026735,0.000386593,0.000434307,5.05009E-05,5.85113E-05,9.22947E-05,0.000144885
KY,4369356,0.000166615,0.000118782,0.000275784,0.000443315,0.000269376,0.000435076,7.39239E-05,0.000210786,7.50683E-05,0.000113976,0.000362067,0.0002989,0.000756862,0.001026009,0.000992137,0.001050727,0.000816139,0.001142274,0.000520443,0.000115349,8.26209E-05,0.00013526,0.000442628,0.000165928,0.000107567,0.000120613,0.000163182,0.000760982,0.000182407,0.000144415,0.000124961,0.000148992,0.000124503,0.000338723,0.000203691,9.77261E-05,0.000112831,0.000770594,0.000928512,0.001099018,0.000536235,0.000163411,8.37652E-05,0.000247634,0.000163182,0.00027876,0.0004543,0.00063419,0.000697357,0.000717955,0.000176914,5.95053E-05,0.000175312,0.000230469,9.2691E-05,0.000215821,0.000675614,0.000155629,0.000183322,0.000119011,0.000196368,0.001332462,0.000146932,0.000109169,8.94869E-05,0.000114662,0.000206438,0.000124961,0.001709405,0.000120155,8.12477E-05,0.00032705,7.50683E-05,9.70395E-05,7.96456E-05,0.000262739,6.38538E-05,7.00332E-05,0.00060581,0.000192935,0.000210786,0.000748623,0.000483138,0.000734204,0.000106652,0.00034124,0.000996943,7.50683E-05,8.78848E-05,8.97157E-05,0.000429354,0.000155629,5.74455E-05,0.001275703,0.000448808,0.000499616,0.000129081,8.42229E-05,0.000139838,0.000239395
LA,4574836,0.00016241,5.18051E-05,0.000200007,0.000374877,0.000198696,0.000208969,6.64505E-05,0.000135743,1.90171E-05,8.56861E-05,0.000212685,0.000245036,0.000243287,0.000516303,0.000483952,0.000469962,0.000415097,0.000804619,0.000389085,0.000132245,7.4101E-05,0.000110386,0.000269518,0.000116288,7.19151E-05,5.83627E-05,0.00010055,0.000350395,7.19151E-05,5.72698E-05,0.000183176,0.000158913,0.000114758,0.000141426,8.74348E-05,4.43732E-05,7.54125E-05,0.000434114,0.000736201,0.000966373,0.000495974,0.000129841,7.97843E-05,6.79806E-05,8.74348E-05,0.000198477,0.000322853,0.000420562,0.000319356,0.000316951,0.000227331,4.91821E-05,0.000116944,0.000148858,5.48654E-05,0.000170717,0.00043324,0.000155634,0.000161317,0.000101643,0.000140989,0.000828008,0.000116507,6.68876E-05,6.75434E-05,5.26795E-05,0.000235855,3.91271E-05,0.001183649,0.000110824,3.73784E-05,0.000229954,7.27895E-05,8.48118E-05,4.28431E-05,0.00012525,1.79241E-05,6.53575E-05,0.000570294,0.000189296,0.000226893,0.000676746,0.000419687,0.000595213,6.25159E-05,0.000316295,0.000999161,7.56311E-05,7.62869E-05,0.000130059,0.000560457,0.00011454,6.09858E-05,0.001015993,0.000407665,5.07122E-05,2.42632E-05,2.36074E-05,5.20237E-05,0.000153011
MA,6587536,0.000111119,0.000161669,0.000217532,0.000377531,0.000206299,0.000286602,0.000121138,0.000275672,0.000180037,0.0001348,0.000311346,0.000320909,0.000317418,0.00066307,0.000670053,0.000506259,0.000487891,0.000889862,0.000352787,0.000176546,0.000111878,7.72671E-05,0.000225729,0.000131157,0.000108235,0.000102466,5.51041E-05,0.000250777,0.000140872,0.000111271,0.000117495,0.000151043,0.000116584,0.000296924,0.000185654,0.000112941,6.77036E-05,0.000318632,0.000731078,0.000967433,0.00041032,0.000157267,4.26563E-05,0.000156963,9.27509E-05,0.000294799,0.000489105,0.000472255,0.000830811,0.000659124,0.000151195,9.01703E-05,0.000129791,0.00021571,0.00017943,0.000202352,0.000589598,0.000141479,0.000210701,0.000153016,0.000198709,0.001282574,0.00021738,4.26563E-05,6.37568E-05,0.000122959,0.000154231,6.86144E-05,0.001484774,5.00946E-05,7.72671E-05,0.000291611,5.85955E-05,0.000147551,0.000123718,0.00037404,0.000209638,8.22766E-05,0.000706941,0.000201441,0.00019127,0.000688725,0.000361896,0.000642425,0.000100037,0.00034201,0.000980336,6.55784E-05,0.00010869,8.30356E-05,0.000339581,0.000103529,7.11951E-05,0.001077338,0.000341099,0.000188386,0.000454495,7.9696E-05,0.000168955,0.000235596
MD,5828289,0.000121133,0.000219618,0.000284303,0.000480072,0.000253248,0.000425682,0.000126795,0.000252733,0.000181185,0.000180499,0.000161969,0.000204348,0.000405093,0.000519363,0.000665375,0.000450046,0.000312098,0.000872812,0.000261826,0.000145669,8.09843E-05,0.000105691,0.00023832,0.000124222,9.38526E-05,8.90484E-05,5.71351E-05,0.000289965,9.38526E-05,7.85822E-05,0.000151331,0.000159395,0.000116329,0.000193196,0.000246384,0.000132457,5.86793E-05,0.000318962,0.00075511,0.000982621,0.000377469,0.000184274,7.5837E-05,0.000142409,0.000154076,0.000176553,0.000432717,0.000470636,0.000750821,0.000674297,0.000230943,0.000110839,0.000142066,0.00020126,0.000140522,0.000202804,0.000521251,0.000233001,0.000204005,0.000122334,0.000200402,0.000932178,0.000195769,5.95372E-05,4.28942E-05,0.000113412,0.000221677,7.66949E-05,0.001519142,6.84592E-05,5.54194E-05,0.000252733,8.01264E-05,0.000124736,9.71125E-05,0.000313128,0.000131085,6.53708E-05,0.000579758,0.00023832,0.000263885,0.000655081,0.000349674,0.000636722,0.000174837,0.000244497,0.0009085,7.97833E-05,0.000131428,0.000128854,0.000396686,0.000190965,8.54453E-05,0.001307245,0.000543727,0.001156772,0.000133315,6.98318E-05,0.000129712,0.000291681
